;cluster;Latitude;Longitude
3213;-1;50.142;8.164
3214;-1;49.31;8.134
3215;-1;47.158;7.592
3216;23;53.632;10.016
3217;23;53.624;10.106
3218;32;48.20965;16.373684
3219;32;48.394;15.468
3220;43;51.488;0.152
3221;25;49.513;11.279
3222;-1;43.158;25.302
3223;-1;44.689716;10.639277
3224;18;51.03466;3.75918
3225;0;48.898;9.182
3226;-1;50.998;9.864
3227;-1;52.294;6.766
3228;23;53.238;10.394
3229;-1;51.17939;9.383274
3230;10;51.732;5.364
3231;8;51.202;6.774
3232;-1;52.224;7.484
3233;45;48.088;-1.6713274
3234;2;49.648;8.57
3235;7;50.971123;6.7551475
3236;43;52.59;-1.072
3237;-1;50.962;6.538
3238;6;47.558;7.602
3239;-1;50.769;6.092
3240;26;53.222;8.794
3241;16;50.898;4.662
3242;24;48.106;11.548
3243;-1;50.426;7.664
3244;23;53.602;9.816
3245;29;52.916;12.834
3246;-1;49.938034;13.39017
3247;37;52.177505;21.07505
3248;3;49.869;8.668
3249;23;54.30167;10.110416
3250;15;50.832;5.59
3251;-1;51.423622;7.280635
3252;9;51.388;7.086
3253;31;47.138;15.498
3254;0;48.738;9.106
3255;38;44.80142;20.472464
3256;7;50.932;6.78
3257;-1;51.021233;7.370919
3258;-1;48.408;9.975
3259;-1;60.817707;25.486448
3260;23;53.425274;10.840588
3261;12;52.062;5.384
3262;-1;49.002;9.204
3263;44;53.364;-1.488
3264;2;49.54;8.642
3265;40;42.675;23.356
3266;-1;50.958;10.994
3267;-1;48.154;15.094
3268;13;51.952;6.146
3269;15;50.948456;5.308091
3270;25;49.466;11.068
3271;47;60.063374;15.700826
3272;-1;50.392;8.008
3273;-1;43.712;26.824
3274;1;49.01;8.39
3275;15;50.844;5.304
3276;0;48.872;9.226
3277;24;48.106;11.708
3278;23;53.562;10.038
3279;-1;52.956;5.906
3280;6;47.979;8.01
3281;24;48.28624;11.904859
3282;-1;51.168;6.84
3283;-1;52.118;11.436
3284;-1;51.1;6.516
3285;-1;44.444;26.152
3286;14;52.091167;4.7473974
3287;25;49.286;10.788
3288;29;52.54334;13.4168625
3289;-1;49.31;7.44
3290;-1;50.436;30.508
3291;24;48.132378;11.5329895
3292;-1;50.748;6.154
3293;-1;48.67;9.0
3294;-1;49.14474;9.237429
3295;43;50.82;0.236
3296;26;53.104;8.228
3297;-1;53.564;8.112
3298;-1;51.446;6.528
3299;4;47.426;9.373
3300;-1;52.536;5.686
3301;-1;52.294;7.76
3302;0;48.78;9.174
3303;2;49.54;8.574
3304;0;48.81;9.282
3305;29;52.542;13.426
3306;-1;50.852;15.602
3307;28;51.0;13.684
3308;23;53.527565;9.864243
3309;-1;67.864;24.99
3310;23;53.596;9.982
3311;11;52.074425;5.040211
3312;25;49.456;10.644
3313;25;49.52629;10.970719
3314;29;52.422;13.678
3315;23;53.328;9.856
3316;0;48.756;9.294
3317;24;48.136;11.565
3318;-1;45.539856;10.886282
3319;27;50.816;12.828
3320;29;52.486;13.374
3321;24;48.68598;11.613058
3322;28;51.5145;13.71788
3323;-1;51.466;3.61
3324;24;48.078;11.522
3325;17;50.752937;4.1651435
3326;29;52.54;13.764
3327;-1;57.072;-2.797
3328;17;50.877735;4.3252954
3329;25;49.602;11.046
3330;-1;50.77777;6.0887995
3331;19;53.208572;6.7965975
3332;-1;46.878;8.644
3333;19;53.196;6.592
3334;38;44.820763;20.471249
3335;25;49.984;10.672
3336;3;50.26089;8.69688
3337;-1;49.738;9.004
3338;-1;52.033;7.094
3339;-1;49.404;8.248
3340;-1;48.646;9.026
3341;-1;51.19416;7.1313705
3342;-1;51.928;7.707
3343;10;51.37;5.254
3344;-1;50.814;8.53
3345;11;52.148;5.222
3346;-1;49.056;9.24
3347;-1;50.462;30.466
3348;-1;51.965;7.643
3349;0;48.784077;9.164145
3350;5;47.642;8.07
3351;-1;51.964;7.642
3352;-1;51.955;7.651
3353;-1;51.41569;7.273518
3354;14;52.074;4.748
3355;26;53.092;8.746
3356;-1;51.906;7.62
3357;27;51.830414;12.237885
3358;23;53.607082;10.12674
3359;-1;48.02715;9.792495
3360;16;50.892;4.702
3361;-1;47.974;13.826
3362;9;51.58301;7.1489177
3363;29;52.478;13.534
3364;1;49.081146;8.396992
3365;15;50.916;5.344
3366;24;48.316;11.558
3367;48;55.652;37.71
3368;29;52.602;12.998
3369;11;52.13;5.028
3370;-1;48.636;10.152
3371;-1;45.624;13.784
3372;21;52.314;8.91
3373;27;50.836;12.078
3374;45;48.748432;-3.4656458
3375;-1;49.812;9.87
3376;24;48.132;11.576
3377;29;52.418;13.398
3378;-1;52.14;11.636
3379;3;49.756;8.61
3380;6;47.99;7.846
3381;7;50.93;6.924
3382;-1;51.212;3.228
3383;-1;51.62;-3.97
3384;6;48.283783;7.8159585
3385;-1;48.518;8.833
3386;24;48.59;11.41
3387;-1;49.164;9.06
3388;-1;50.966;11.038
3389;3;50.24;8.406
3390;6;48.022;7.858
3391;-1;51.142;14.924
3392;-1;51.002;4.096
3393;-1;50.452;23.404
3394;23;53.88;10.84
3395;23;53.586;10.014
3396;-1;50.838;7.214
3397;-1;52.96;5.916
3398;-1;44.824;-0.43
3399;-1;51.238;9.562
3400;-1;52.518394;4.704769
3401;23;54.07;10.012
3402;27;51.316;12.37
3403;0;48.855;9.291
3404;43;50.76;0.266
3405;18;51.048;3.652
3406;3;50.108;8.584
3407;26;52.908;8.804
3408;7;50.976;7.034
3409;-1;43.618;25.336
3410;-1;56.954;24.138
3411;24;48.16;11.452
3412;23;53.34;9.888
3413;-1;42.624;23.406
3414;8;51.518;6.67
3415;24;48.12017;12.299077
3416;-1;51.83115;5.008159
3417;-1;42.711;23.419
3418;43;51.558453;-0.079949
3419;-1;51.6;4.994
3420;-1;51.6;4.994
3421;24;48.110157;11.775397
3422;23;54.022;10.76
3423;0;48.718;9.274
3424;-1;50.374;8.006
3425;40;42.693;23.359
3426;24;48.114906;11.581892
3427;48;55.935886;37.49003
3428;29;52.481;13.436754
3429;22;52.39;9.754
3430;39;46.312;4.776
3431;26;53.082508;8.819234
3432;-1;50.72;7.452
3433;15;51.021248;4.9685574
3434;12;52.08;5.63
3435;-1;50.044;10.218
3436;-1;47.086708;11.473227
3437;-1;50.948;10.696
3438;41;42.164;24.762
3439;47;59.404;18.414
3440;-1;52.068;6.968
3441;1;48.878;8.334
3442;7;51.118;7.12
3443;18;51.328;3.86
3444;-1;49.5;17.736
3445;10;51.69;5.27
3446;-1;46.202;6.242
3447;-1;51.214;9.202
3448;-1;43.846;25.95
3449;40;42.69;23.328
3450;-1;43.716;25.95
3451;-1;45.62;13.784
3452;16;50.89;4.724
3453;22;52.341;9.763
3454;22;52.392;9.75
3455;-1;46.20198;6.242634
3456;-1;48.686;10.134
3457;22;52.362724;9.763143
3458;18;51.12;3.702
3459;-1;51.294;8.608
3460;44;53.22;-0.554
3461;-1;52.37233;6.48417
3462;15;50.82135;5.1848927
3463;38;44.81791;20.471539
3464;-1;44.532;11.352
3465;48;55.883194;37.523582
3466;-1;50.137608;8.161467
3467;24;48.366;10.874
3468;3;50.338;8.81
3469;5;47.188;8.896
3470;24;48.092;11.842
3471;-1;43.964;22.862
3472;21;52.06124;8.723751
3473;26;53.077026;8.822304
3474;45;48.022;-1.74
3475;9;51.436558;7.0120697
3476;-1;47.2;10.902
3477;-1;43.997;22.858
3478;1;48.958;8.284
3479;-1;41.536564;12.571312
3480;-1;49.862;8.316
3481;0;48.884;9.16
3482;37;52.286;20.93
3483;-1;48.458;7.928
3484;48;55.928898;37.5405
3485;-1;51.143124;8.299707
3486;-1;43.986;22.872
3487;-1;46.738;7.622
3488;-1;42.701;24.179
3489;-1;51.476;7.77
3490;41;42.508;25.018
3491;-1;42.254;23.126
3492;43;51.698;-0.292
3493;-1;51.71605;-4.947163
3494;-1;42.68;23.293
3495;-1;51.645214;3.9072971
3496;43;51.398144;-0.19052911
3497;26;53.082;8.816
3498;-1;43.988;22.875
3499;29;52.524197;13.328664
3500;48;55.888477;37.52183
3501;-1;63.108;21.638
3502;41;42.163;24.741
3503;-1;42.674;23.284
3504;17;50.863895;4.3682375
3505;17;50.86397;4.368266
3506;-1;50.936;4.042
3507;-1;48.382;9.102
3508;48;55.922;37.54
3509;46;42.69;2.586
3510;24;48.176;11.712
3511;17;50.85;4.504
3512;42;43.222;27.924
3513;24;48.158695;11.550069
3514;7;50.964;6.946
3515;10;51.69;5.862
3516;37;52.246;21.054
3517;29;52.48;13.422
3518;48;55.936325;37.518955
3519;-1;51.3162;6.5692234
3520;3;49.871;8.651
3521;14;51.94699;4.369946
3522;48;55.8974;37.482697
3523;23;53.45;10.382
3524;40;42.684044;23.326601
3525;24;48.254;12.414
3526;8;51.436;6.784
3527;37;51.99086;21.209404
3528;23;53.577;9.955
3529;47;59.302933;18.028902
3530;-1;49.04257;12.094337
3531;37;51.984;21.208
3532;40;42.703;23.349
3533;14;52.01119;4.706706
3534;-1;50.536;8.708
3535;21;51.836;8.33
3536;6;47.478;7.6
3537;22;52.262;10.498
3538;23;53.49;10.174
3539;-1;53.80124;12.196121
3540;29;53.09463;13.8809
3541;41;42.234;24.724
3542;14;52.254;4.49
3543;3;50.190926;8.464733
3544;-1;48.254;12.52
3545;23;53.36;9.736
3546;-1;55.882;-4.336
3547;39;45.61;5.858
3548;-1;44.858845;10.05557
3549;-1;49.272;7.014
3550;40;42.683;23.335
3551;6;47.59;7.666
3552;1;49.052273;8.394327
3553;-1;48.727337;9.322991
3554;-1;53.496;7.84
3555;29;52.52;13.352
3556;23;54.018;9.3
3557;-1;44.8583;10.06827
3558;-1;47.204;10.894
3559;23;53.546;9.974
3560;23;53.552;9.94
3561;-1;48.25;14.318
3562;17;50.90059;4.33328
3563;-1;50.436;30.508
3564;29;52.586;13.284
3565;-1;50.799;6.073
3566;48;55.914;37.554
3567;-1;51.07;10.93
3568;21;51.962;8.56
3569;31;47.216576;15.644666
3570;17;50.987427;4.231055
3571;-1;53.33;11.498
3572;-1;53.972;12.286
3573;0;48.73;9.136
3574;4;47.152;9.828
3575;6;47.993;7.869
3576;-1;57.948;12.514
3577;-1;48.77;8.944
3578;-1;50.942;4.026
3579;6;47.966;7.854
3580;-1;45.624;13.78
3581;-1;50.918;4.004
3582;-1;50.96;3.898
3583;23;54.282;10.07
3584;-1;37.979;23.739
3585;21;52.276;8.042
3586;24;48.356;10.938
3587;48;55.879898;37.49339
3588;22;52.392;9.739
3589;-1;48.905067;9.464663
3590;-1;51.06134;4.1268992
3591;-1;51.3749;-2.9145
3592;6;47.555996;7.5850697
3593;38;44.536;18.642
3594;26;52.992;8.856
3595;24;48.19707;11.6157055
3596;-1;50.948;3.946
3597;-1;42.676;26.306
3598;23;53.562;9.963
3599;38;44.794262;20.488348
3600;0;48.732;9.15
3601;5;47.388;8.538
3602;-1;51.17;6.83
3603;0;48.85533;9.186453
3604;31;47.048;15.464
3605;-1;50.846;5.714
3606;22;52.87;9.578
3607;-1;50.846;5.714
3608;-1;50.846;5.714
3609;27;50.987995;12.712605
3610;25;49.4;11.092
3611;1;48.804;8.331
3612;21;52.08;9.006
3613;25;50.017788;10.474135
3614;23;54.38;10.232
3615;31;47.069;15.402
3616;4;47.42;9.31
3617;-1;49.194065;9.139245
3618;24;47.684;10.806
3619;23;53.557;10.007
3620;17;50.99452;4.323082
3621;29;52.54;13.604
3622;8;51.516;6.742
3623;24;48.038;11.216
3624;-1;44.011;22.902
3625;-1;47.956898;8.500435
3626;29;52.35;13.402
3627;-1;48.592;8.868
3628;12;52.084;5.426
3629;27;51.12;13.132
3630;22;52.446;10.84
3631;-1;51.508;7.534
3632;0;48.804;9.156
3633;-1;50.672;6.076
3634;27;50.92919;11.586387
3635;14;52.074;4.754
3636;30;45.542;9.238
3637;29;52.388;13.096
3638;-1;51.844;7.684
3639;-1;45.628;13.79
3640;24;48.48;11.946
3641;-1;48.486;9.232
3642;-1;51.744;7.19
3643;-1;50.932;4.04
3644;-1;50.576;8.661
3645;-1;49.548;9.73
3646;43;51.545937;-0.14490098
3647;24;48.15;11.55
3648;18;51.056;3.656
3649;29;52.532;13.541
3650;-1;48.416;10.066
3651;-1;42.168694;12.786056
3652;-1;51.05;6.246
3653;-1;50.782;6.074
3654;25;49.228;11.102
3655;3;49.788;8.742
3656;3;50.124;8.688
3657;3;49.957;8.46
3658;-1;45.492;11.548
3659;-1;48.494;9.696
3660;34;50.166;18.908
3661;37;52.188;21.024
3662;23;53.579;10.024
3663;-1;52.438;4.836
3664;45;48.086;-1.62
3665;7;50.998;7.139
3666;10;51.883347;5.305298
3667;-1;48.569237;7.787578
3668;-1;51.572;7.372
3669;-1;53.013023;18.572254
3670;-1;57.681973;11.977332
3671;0;48.872;9.22
3672;6;47.596;7.792
3673;-1;55.876;9.83
3674;12;52.106;5.534
3675;-1;48.398;8.016
3676;7;50.931;6.956
3677;29;52.474;13.304
3678;22;52.154;10.57
3679;23;53.596;9.972
3680;-1;50.56;7.262
3681;26;53.028;8.834
3682;14;52.378;4.658
3683;11;52.09349;5.248222
3684;31;47.428;15.006
3685;-1;48.47;9.226
3686;14;51.956192;4.216265
3687;32;48.142;16.29
3688;0;48.72;9.094
3689;21;52.246;8.052
3690;24;48.263004;11.673449
3691;-1;49.265;6.862
3692;29;52.486;13.386
3693;-1;50.708;7.084
3694;3;50.132;8.678
3695;-1;49.512;5.992
3696;-1;64.758;20.962
3697;17;50.855938;4.333343
3698;21;52.016;8.714
3699;17;50.864;4.346
3700;21;52.298;8.888
3701;4;47.564;9.684
3702;24;48.222;11.474
3703;13;51.952;6.146
3704;7;50.95;6.92
3705;3;49.986;8.646
3706;-1;43.366962;5.3084674
3707;-1;52.302;6.752
3708;19;53.400776;6.6805453
3709;7;50.976;6.936
3710;-1;50.89324;8.040823
3711;-1;53.494;8.01
3712;-1;48.964;9.118
3713;25;49.502;11.754
3714;23;53.492;9.932
3715;-1;48.072;9.17
3716;8;51.394497;6.6337066
3717;27;51.288;12.39
3718;-1;49.89689;9.268985
3719;8;51.364437;6.6480546
3720;-1;48.412;10.297
3721;-1;48.726;8.892
3722;7;50.978;7.034
3723;-1;48.712837;8.994737
3724;-1;42.664;23.348
3725;-1;53.05897;4.801415
3726;-1;32.078;34.818
3727;7;50.936;6.854
3728;38;44.835735;20.392208
3729;25;49.901;10.87
3730;-1;38.704;0.152
3731;-1;50.788017;7.8397565
3732;9;51.502;7.108
3733;-1;49.842;8.234
3734;-1;49.841232;8.234432
3735;-1;42.678;23.254
3736;12;52.004;5.554
3737;-1;51.972275;5.585643
3738;40;42.698463;23.339056
3739;9;51.522;7.02
3740;27;51.3336;12.324507
3741;-1;51.962;7.672
3742;48;55.87839;37.50661
3743;5;47.392;8.49
3744;23;53.648;9.91
3745;-1;52.234;7.444
3746;-1;50.534;8.316
3747;-1;45.52;11.018
3748;-1;51.364;9.566
3749;15;50.94109;5.305857
3750;-1;51.33;4.946
3751;-1;51.33;4.946
3752;45;48.04193;-1.6957757
3753;37;52.143715;21.030869
3754;-1;49.0;12.074
3755;35;51.076;17.046
3756;41;42.42374;25.626692
3757;-1;40.96;14.836
3758;26;53.072;8.82
3759;46;43.658;1.312
3760;23;53.626;10.012
3761;-1;55.586;12.286
3762;-1;52.754;18.118
3763;9;51.486;7.144
3764;-1;48.518;9.124
3765;3;49.858;8.572
3766;1;48.974;8.462
3767;28;51.052;13.774
3768;-1;42.718;23.27
3769;-1;51.486;7.562
3770;26;53.24;8.798
3771;48;55.495945;37.261143
3772;37;52.132;21.048
3773;-1;50.152;8.182
3774;-1;49.132;11.678
3775;-1;50.068;8.154
3776;4;47.56;9.708
3777;22;52.38;9.82
3778;33;47.510387;19.176828
3779;40;42.694;23.36
3780;18;51.136;3.502
3781;45;48.122;-1.762
3782;-1;42.67989;23.279448
3783;45;48.208;-1.518
3784;-1;50.742;7.158
3785;0;48.86;9.188
3786;-1;51.572;6.578
3787;24;48.06;11.662
3788;0;48.8288;9.164079
3789;-1;48.892;15.312
3790;-1;49.344;6.24
3791;37;52.206837;20.880724
3792;-1;50.02;14.436
3793;-1;48.833;8.839
3794;47;59.352;18.152
3795;0;48.693;9.168
3796;48;55.884506;37.54177
3797;23;54.326;10.116
3798;6;47.572;7.574
3799;24;48.159;11.55
3800;37;52.200794;20.95199
3801;-1;45.421844;10.967349
3802;-1;43.846;25.957
3803;-1;45.341755;11.003317
3804;28;50.858;13.662
3805;35;52.432;16.914
3806;9;51.482;7.224
3807;21;51.77699;8.817553
3808;2;49.36063;8.814746
3809;-1;51.169785;4.4618487
3810;7;51.042;7.066
3811;37;52.274;20.934
3812;26;53.184;8.598
3813;-1;51.316;4.824
3814;31;47.103;15.44
3815;46;43.618;1.474
3816;46;43.574;1.276
3817;2;49.386;8.37
3818;-1;51.180714;4.4492803
3819;2;49.341;8.754
3820;39;45.19;5.732
3821;29;52.47355;13.535754
3822;23;53.556;9.936
3823;46;43.58;1.274
3824;14;51.78787;4.6711717
3825;16;50.848;4.596
3826;-1;51.252537;15.57517
3827;43;51.092;-0.708
3828;-1;42.286;22.688
3829;7;50.934;6.958
3830;-1;55.68992;13.196431
3831;-1;47.97789;37.2828
3832;24;48.423183;11.076384
3833;-1;47.982574;37.2739
3834;-1;42.85;22.698
3835;22;52.34439;10.237002
3836;24;48.170822;11.599288
3837;19;53.098717;6.1764364
3838;3;50.184135;8.509131
3839;-1;48.683;9.033
3840;17;50.807034;4.4402413
3841;6;47.962;7.986
3842;17;50.968;4.504
3843;-1;48.716;9.648
3844;48;55.9014;37.47706
3845;42;42.51;27.472
3846;7;50.965;6.937
3847;-1;47.08;22.214
3848;25;49.708;10.9
3849;9;51.426;7.03
3850;6;48.328;7.932
3851;21;51.722;8.732
3852;-1;51.552;4.504
3853;-1;49.059185;9.280135
3854;23;53.688;10.748
3855;3;50.24;8.596
3856;-1;49.916;8.284
3857;-1;51.20962;4.4595857
3858;-1;48.59633;9.27516
3859;-1;53.508;12.702
3860;22;51.998;10.44
3861;3;50.042;8.436
3862;-1;42.68;23.17
3863;-1;48.684;6.178
3864;24;48.114;11.603
3865;17;50.881092;4.222221
3866;-1;50.716;7.086
3867;-1;48.809;8.872
3868;17;50.865505;4.264136
3869;0;48.7;9.21
3870;-1;44.682;10.622
3871;7;50.918;7.092
3872;-1;50.58;11.392
3873;24;48.374;10.766
3874;44;53.356;-1.464
3875;-1;50.924;6.589
3876;29;53.15432;12.873206
3877;39;45.19;5.722
3878;-1;48.918;9.438
3879;44;53.347675;-1.4964458
3880;26;53.084;8.872
3881;39;45.21;5.794
3882;-1;42.77;23.4
3883;23;53.996;10.783
3884;39;45.588;5.288
3885;-1;53.124;23.19
3886;-1;51.14;4.088
3887;24;48.034;11.186
3888;8;51.406;6.856
3889;-1;44.732;10.55
3890;3;49.988;8.674
3891;-1;49.238;6.998
3892;-1;42.83;24.39
3893;17;50.849415;4.354011
3894;17;50.849274;4.353582
3895;25;49.194;11.02
3896;-1;52.492;6.86
3897;25;49.706505;10.898516
3898;-1;42.78174;22.536419
3899;17;50.833828;4.377325
3900;-1;51.22742;4.281319
3901;-1;49.833;9.89
3902;28;50.892735;13.758471
3903;-1;47.98772;37.262783
3904;-1;48.00919;37.26216
3905;17;50.87983;4.3310246
3906;-1;50.992;10.59
3907;4;47.61;9.776
3908;24;48.15;11.622
3909;4;47.766;9.604
3910;10;51.55;5.418
3911;1;48.984;8.548
3912;-1;51.504;3.626
3913;-1;45.876;12.3
3914;48;55.636;37.766
3915;38;44.522;18.7
3916;44;53.35965;-1.5173055
3917;-1;44.75878;10.671992
3918;1;49.006;8.356
3919;10;51.558;5.1
3920;3;50.098;8.57
3921;26;53.04;8.85
3922;48;55.937447;37.51974
3923;-1;50.136;7.18
3924;21;52.256;8.874
3925;29;52.489822;13.525863
3926;-1;44.8;10.326
3927;14;52.068;4.4
3928;32;48.202;16.31
3929;-1;45.955944;13.63193
3930;-1;46.832;16.838
3931;-1;47.19806;27.543865
3932;28;51.058;13.776
3933;30;45.426;9.206
3934;24;48.071;11.688
3935;-1;57.117367;-2.194391
3936;48;55.97;37.502
3937;9;51.383;7.074
3938;44;53.441914;-1.4692497
3939;25;49.89;10.884
3940;17;50.952;4.366
3941;-1;51.557987;5.0805144
3942;-1;51.575584;5.054352
3943;3;50.058;8.688
3944;25;49.43451;11.092326
3945;-1;50.748;7.102
3946;-1;42.668;23.364
3947;10;51.422;5.458
3948;-1;46.926;7.412
3949;42;43.27;27.942
3950;27;50.60901;12.6371765
3951;48;55.73;37.588
3952;-1;47.141766;27.5844
3953;24;48.356;10.864
3954;24;48.008;10.882
3955;29;52.526;13.36
3956;37;52.258;21.036
3957;37;52.236;21.134
3958;28;51.038;13.692
3959;-1;42.686;23.251
3960;29;52.516;13.46
3961;23;53.102;9.39
3962;-1;51.224;8.482
3963;32;48.178555;16.386803
3964;22;52.369;9.719
3965;35;52.363804;16.804535
3966;10;51.504;5.316
3967;37;52.242;20.886
3968;23;54.4277;10.1696
3969;29;52.493;13.411
3970;-1;48.58;8.912
3971;16;50.838;4.636
3972;-1;47.255093;11.397136
3973;28;51.046;13.796
3974;-1;49.966;7.106
3975;0;48.89;9.19
3976;-1;48.172;12.824
3977;18;51.00003;3.7950006
3978;-1;49.046;9.14
3979;15;50.93;5.328
3980;40;42.70419;23.349163
3981;-1;48.683;9.016
3982;-1;49.478;8.986
3983;8;51.4;6.77
3984;15;50.936333;5.289158
3985;27;50.922;11.88
3986;3;50.076;8.66
3987;15;51.012;5.648
3988;22;52.268;10.506
3989;-1;52.524;11.468
3990;22;52.482;9.802
3991;-1;51.692265;7.8740144
3992;18;51.064;3.712
3993;-1;51.68465;7.9004626
3994;24;47.912;12.308
3995;-1;49.238;9.262
3996;-1;48.047653;13.616926
3997;16;50.841915;4.639787
3998;5;47.064667;8.324197
3999;5;47.081688;8.341688
4000;15;50.923077;5.3245096
4001;13;51.75;5.888
4002;-1;48.59;8.868
4003;18;51.062;3.754
4004;44;53.476795;-1.4963883
4005;26;53.046;8.277
4006;37;52.234512;21.003775
4007;-1;50.637394;4.662315
4008;18;50.972;3.538
4009;23;53.6621;9.79282
4010;48;55.660748;37.774685
4011;23;53.598953;9.4124155
4012;-1;49.042;9.028
4013;2;49.374065;8.572813
4014;-1;51.75;19.33
4015;-1;53.768;11.474
4016;-1;51.549152;7.966922
4017;18;51.076;3.706
4018;28;50.86;13.662
4019;29;52.474;13.71
4020;27;51.358;12.282
4021;22;52.428;10.816
4022;-1;52.14921;6.7180996
4023;48;55.791145;37.814373
4024;22;52.36;9.974
4025;6;47.472;7.85
4026;-1;53.336;-6.306
4027;-1;50.66;7.834
4028;-1;52.380356;4.999385
4029;31;47.032;15.502
4030;2;49.372;8.58
4031;7;51.002;6.85
4032;1;48.98;8.41
4033;-1;59.322;14.502
4034;32;48.0985;16.4509
4035;32;48.178;16.386
4036;27;51.798;12.246
4037;24;48.254;11.454
4038;32;48.182;16.374
4039;17;50.84932;4.354199
4040;17;50.84942;4.353405
4041;17;50.837;4.331
4042;-1;51.504;3.894
4043;-1;50.900173;8.038926
4044;7;50.94908;6.9559736
4045;-1;41.82;12.808
4046;18;51.056522;3.751773
4047;46;41.402;2.182
4048;-1;45.628;11.406
4049;17;50.872734;4.3737493
4050;1;48.992;8.39
4051;25;49.368;11.068
4052;18;51.155483;3.8173332
4053;-1;44.5;11.188
4054;-1;51.184;7.256
4055;48;55.816;37.808
4056;-1;42.656;21.156
4057;3;50.05566;8.692376
4058;35;52.462;16.898
4059;41;42.13;24.75
4060;-1;51.6;8.034
4061;-1;42.69848;23.306534
4062;24;48.154;11.536
4063;24;48.078;11.516
4064;-1;51.5321;7.6846256
4065;-1;51.356;9.53
4066;-1;42.646;26.98
4067;-1;49.484;8.26
4068;24;48.165688;11.659442
4069;17;50.8222;4.382697
4070;10;51.59;5.32
4071;-1;51.532;7.646
4072;-1;51.794;8.034
4073;23;53.368;9.724
4074;26;53.096;8.246
4075;-1;51.778;7.912
4076;23;53.633;10.07
4077;-1;42.646;21.15
4078;17;50.852856;4.358561
4079;33;47.496;19.078
4080;4;47.745;8.961
4081;35;52.234673;16.832136
4082;34;50.224155;18.796183
4083;24;48.226;11.686
4084;-1;56.072;9.698
4085;29;52.566273;13.345747
4086;17;50.842;4.45
4087;34;50.306;18.906
4088;-1;42.702;23.371
4089;-1;51.456;-2.62
4090;-1;42.66;23.314
4091;46;41.418877;2.1996903
4092;-1;51.252;22.562
4093;-1;42.334;23.084
4094;34;49.812;19.322
4095;29;52.56623;13.345747
4096;18;51.008;3.718
4097;24;48.364;10.882
4098;8;51.402;6.778
4099;31;47.074;15.336
4100;23;53.732975;10.255076
4101;-1;51.598;7.65
4102;15;50.915066;5.339935
4103;44;53.326;-1.496
4104;-1;51.444;6.484
4105;-1;48.562;9.196
4106;-1;49.474;7.768
4107;-1;50.812;7.738
4108;0;48.72;9.166
4109;10;51.46;5.71
4110;22;52.270115;10.6848545
4111;16;50.864746;4.6254363
4112;28;51.052;13.678
4113;37;52.155922;21.021124
4114;29;52.295;13.42
4115;-1;50.178;8.924
4116;8;51.41152;6.9061193
4117;-1;48.77;8.934
4118;-1;42.598;23.12
4119;29;52.58022;13.404368
4120;1;49.024;8.366
4121;-1;48.946;8.846
4122;8;51.292;6.868
4123;13;51.964;5.924
4124;17;50.875484;4.342365
4125;-1;50.518;10.87
4126;21;52.036;8.614
4127;28;51.046688;13.692959
4128;26;53.044;8.91
4129;3;50.13;8.708
4130;15;50.946877;5.345064
4131;-1;49.016;11.414
4132;-1;49.322;7.218
4133;8;51.448;6.674
4134;32;48.294;16.358
4135;23;53.25;10.412
4136;7;51.118;6.94
4137;24;48.152;11.528
4138;6;48.042;7.584
4139;13;51.971172;5.9308863
4140;23;53.55;9.944
4141;15;50.948;5.316
4142;-1;47.868;9.006
4143;18;51.04;3.856
4144;-1;42.578;23.416
4145;-1;43.862;26.176
4146;-1;54.486;9.046
4147;40;42.682;23.332
4148;23;53.641243;10.021248
4149;25;49.194;11.02
4150;-1;50.872;6.692
4151;-1;45.656;11.302
4152;-1;43.852;25.966
4153;39;45.302;5.874
4154;-1;51.222;6.624
4155;-1;50.672;4.206
4156;-1;54.802;9.424
4157;-1;42.872;25.494
4158;22;52.272;10.5
4159;-1;42.652;23.364
4160;23;53.482;10.238
4161;37;52.243313;20.982553
4162;-1;47.928642;21.037731
4163;-1;39.53239;-8.92895
4164;-1;46.602;11.534
4165;29;52.548;13.083
4166;37;52.18119;21.028168
4167;22;52.21225;10.63287
4168;0;48.814;9.136
4169;37;52.171516;20.782055
4170;15;50.916;5.248
4171;17;50.866325;4.3745904
4172;15;50.930916;5.343553
4173;0;48.786;9.196
4174;-1;50.866;6.692
4175;-1;50.79783;7.2999187
4176;34;50.108;19.804
4177;-1;51.31703;6.571219
4178;32;48.194;16.37
4179;17;50.844;4.389
4180;22;52.482;9.762
4181;1;48.804;8.358
4182;17;50.874237;4.37769
4183;-1;49.08;11.896
4184;15;50.944;5.26
4185;-1;51.344;6.152
4186;4;47.668;9.18
4187;34;50.096;20.014
4188;-1;50.452;30.372
4189;-1;49.908;9.156
4190;7;50.97001;6.829703
4191;37;52.232967;20.80684
4192;35;51.61706;16.841948
4193;29;52.394;13.099
4194;18;51.04103;3.7103732
4195;27;51.45332;11.975653
4196;23;53.516;9.996
4197;26;52.998;9.116
4198;35;52.38197;16.858126
4199;-1;49.041;9.136
4200;8;51.474;6.702
4201;35;51.158;17.124
4202;9;51.45154;7.1587515
4203;22;51.778;10.33
4204;-1;42.614;23.418
4205;-1;48.689;8.998
4206;28;51.114;13.906
4207;-1;51.19885;4.4449353
4208;-1;51.215405;6.280439
4209;-1;50.518;7.318
4210;1;49.007774;8.319443
