;cluster;Latitude;Longitude
1106;92;57.548;-2.024
1107;32;50.894;5.296
1108;41;51.922;8.896
1109;92;57.268;-2.188
1110;91;43.58;1.472
1111;-1;52.494;6.976
1112;5;50.14;8.518
1113;5;50.05;8.69
1114;-1;51.588;5.09
1115;-1;53.25;7.456
1116;5;50.142;8.726
1117;-1;51.322;22.816
1118;36;51.072;3.712
1119;0;48.742;9.206
1120;80;42.66;23.292
1121;-1;42.716;23.312
1122;-1;42.734;23.298
1123;-1;53.636;10.12
1124;48;53.568;9.966
1125;59;52.52;13.456
1126;-1;51.018;4.474
1127;12;48.148;11.526
1128;-1;44.506;26.134
1129;-1;47.588;1.328
1130;34;50.834;4.378
1131;52;49.306;6.934
1132;-1;48.09;9.754
1133;90;48.106;-1.696
1134;-1;52.136;5.572
1135;33;50.848;4.584
1136;34;50.85;4.386
1137;17;51.134;6.738
1138;-1;48.908;9.14
1139;-1;51.092;7.08
1140;4;49.774;8.65
1141;-1;51.706;4.856
1142;-1;51.056;4.568
1143;92;57.15;-2.108
1144;-1;49.99;8.028
1145;-1;52.428;13.584
1146;34;50.872;4.382
1147;91;43.584;1.428
1148;91;43.684;1.39
1149;-1;51.716;23.066
1150;18;51.462;6.902
1151;54;51.358;12.41
1152;-1;50.906;4.386
1153;9;47.69;9.132
1154;-1;43.704;10.43
1155;-1;48.776;8.938
1156;-1;50.856;4.348
1157;-1;51.68;5.394
1158;34;50.83;4.364
1159;-1;50.57;8.532
1160;43;52.42;10.538
1161;-1;48.539;9.268
1162;61;48.024;16.296
1163;-1;51.134;4.156
1164;-1;48.506;8.966
1165;-1;56.978;24.186
1166;34;50.846;4.39
1167;-1;51.052;6.982
1168;-1;42.686;23.4
1169;-1;51.214;22.574
1170;65;45.762;11.434
1171;34;50.838;4.368
1172;5;50.122;8.832
1173;27;52.134;5.052
1174;21;50.624;6.014
1175;-1;50.836;4.33
1176;-1;51.248;22.534
1177;-1;48.592;8.858
1178;-1;49.316;6.092
1179;56;51.046;13.778
1180;-1;50.558;7.258
1181;-1;54.75;9.124
1182;-1;51.588;7.328
1183;-1;51.168;4.112
1184;88;53.532;-1.478
1185;-1;51.228;22.498
1186;96;55.806;37.81
1187;-1;50.876;4.246
1188;34;50.844;4.396
1189;53;50.582;11.396
1190;-1;42.7;24.17
1191;-1;42.706;23.622
1192;-1;43.144;24.714
1193;-1;42.664;23.594
1194;65;45.756;11.432
1195;-1;51.282;6.642
1196;35;51.324;4.59
1197;93;59.878;17.686
1198;31;52.13;4.464
1199;-1;43.1;25.716
1200;37;50.956;3.152
1201;96;55.666;37.49
1202;44;49.58;11.024
1203;-1;49.34;7.372
1204;-1;52.57;13.052
1205;24;51.842;5.858
1206;84;41.598;13.33
1207;-1;52.68;13.614
1208;-1;49.432;5.928
1209;-1;50.35;6.576
1210;4;49.818;8.632
1211;-1;49.5;8.288
1212;16;50.94;6.892
1213;41;52.018;8.57
1214;2;48.972;8.306
1215;-1;53.482;9.862
1216;44;49.578;11.214
1217;-1;53.138;23.15
1218;14;49.73;10.088
1219;60;47.054;15.408
1220;12;48.114;11.606
1221;20;51.528;7.24
1222;90;47.74;-3.39
1223;-1;48.741;9.322
1224;19;51.438;6.978
1225;14;49.83;9.922
1226;51;53.16;8.214
1227;74;51.118;17.058
1228;32;51.174;5.11
1229;92;56.39;-3.266
1230;36;51.178;3.878
1231;12;48.118;11.534
1232;-1;53.49;9.662
1233;-1;50.834;4.28
1234;63;44.686;10.842
1235;-1;53.86;10.7
1236;96;55.66728;37.51982
1237;90;48.188;-1.24
1238;90;48.12;-1.214
1239;54;51.394;12.34
1240;-1;48.738;9.092
1241;41;51.456;8.844
1242;43;52.47;10.688
1243;56;51.178;13.546
1244;41;51.898;8.202
1245;44;49.554;11.126
1246;-1;51.508;18.118
1247;-1;50.807728;4.313599
1248;8;47.554;7.626
1249;96;55.918;37.746
1250;-1;52.554;13.554
1251;36;51.05;3.716
1252;-1;48.598;8.87
1253;66;45.414;12.372
1254;-1;49.368;20.962
1255;36;51.058;3.706
1256;-1;52.266;4.61
1257;-1;51.956;7.644
1258;53;50.982;11.316
1259;-1;50.796;4.372
1260;70;50.082;18.554
1261;12;48.08;11.96
1262;36;51.056;3.712
1263;-1;50.836;4.418
1264;-1;46.07;13.222
1265;65;45.404;10.982
1266;65;45.394;10.978
1267;-1;44.41;8.906
1268;-1;51.198;11.966
1269;68;45.606;5.302
1270;-1;50.874;4.454
1271;19;51.535;6.92
1272;76;53.084;18.206
1273;-1;49.3;8.92
1274;12;48.228;11.684
1275;67;49.356;2.718
1276;76;53.438;18.942
1277;-1;51.774;7.22
1278;-1;42.664;23.316
1279;-1;42.432;25.632
1280;83;42.522;27.458
1281;65;45.412;10.992
1282;65;45.38;11.028
1283;-1;50.862;4.43
1284;-1;48.838;9.33
1285;-1;48.738;9.32
1286;66;45.438;12.128
1287;17;51.13;6.78
1288;0;48.808;9.246
1289;-1;47.688;13.094
1290;43;52.248;10.81
1291;12;47.696;11.746
1292;-1;50.806;4.424
1293;-1;52.516;13.564
1294;-1;52.086;21.066
1295;55;50.768;13.15
1296;12;48.078;11.522
1297;20;51.546;7.276
1298;12;47.762;11.56
1299;-1;48.282;8.854
1300;12;48.122;11.56
1301;12;48.12;11.562
1302;76;53.076;18.25
1303;90;48.324;-1.832
1304;96;55.784;37.572
1305;-1;50.878;4.392
1306;-1;50.82;4.336
1307;5;50.056;8.506
1308;-1;51.474;16.904
1309;73;52.27;20.978
1310;-1;50.796;4.322
1311;-1;50.818;4.33
1312;31;52.178;4.456
1313;-1;50.81;4.394
1314;-1;51.23;4.012
1315;31;52.138;4.464
1316;2;49.01;8.608
1317;50;53.184;8.578
1318;-1;50.836;4.438
1319;3;49.418;8.728
1320;65;45.444;11.078
1321;-1;50.838;4.43
1322;34;50.848522;4.393939
1323;-1;53.64;10.05
1324;34;50.852;4.4
1325;59;52.52;13.494
1326;88;53.360085;-1.511002
1327;-1;51.148;4.104
1328;12;48.078;11.876
1329;-1;52.098;7.582
1330;-1;47.674;9.472
1331;34;50.878;4.382
1332;-1;51.502;7.553
1333;-1;50.816;4.346
1334;-1;50.81;4.442
1335;-1;50.782;4.332
1336;-1;49.404;7.734
1337;12;47.872;12.014
1338;92;57.15;-2.134
1339;0;48.748;9.166
1340;74;51.038;16.974
1341;-1;50.842;4.456
1342;43;52.474;10.54
1343;96;55.788;37.572
1344;-1;51.5;7.588
1345;-1;42.538;23.66
1346;81;42.666;23.326
1347;63;44.632;10.472
1348;60;47.422;15.018
1349;-1;51.998;7.614
1350;30;52.072;4.742
1351;-1;51.668;6.874
1352;-1;50.872;4.334
1353;18;51.384;6.908
1354;43;52.266;10.522
1355;-1;50.826;4.358
1356;-1;50.789543;4.34443
1357;-1;50.82;4.4
1358;8;47.993;7.842
1359;-1;50.376;8.762
1360;-1;50.796;8.768
1361;6;49.978;8.298
1362;-1;50.858;4.472
1363;10;47.38;8.522
1364;-1;50.772;8.768
1365;-1;52.148;5.592
1366;-1;52.136;5.584
1367;-1;49.48;8.482
1368;-1;48.568;13.486
1369;-1;60.214;24.724
1370;63;44.702;10.622
1371;88;53.45;-2.286
1372;4;49.811375;8.655928
1373;36;51.068;3.688
1374;8;47.984;7.668
1375;34;50.852;4.384
1376;-1;53.478;10.182
1377;-1;48.878;9.632
1378;-1;53.662;10.126
1379;-1;52.098;13.176
1380;-1;52.042;6.83
1381;37;51.292;3.192
1382;-1;50.823;4.36
1383;34;50.834;4.41
1384;8;48.098;7.97
1385;0;48.808;9.16
1386;-1;50.85;4.446
1387;37;51.328;3.204
1388;7;48.412;10.006
1389;48;53.572;9.948
1390;7;48.614;10.226
1391;-1;51.786;6.018
1392;-1;52.098;7.582
1393;33;50.982;4.63
1394;-1;49.476;9.634
1395;68;45.19;5.688
1396;50;53.078;8.72
1397;-1;48.41;9.054
1398;12;48.11;11.592
1399;-1;50.85;4.426
1400;34;50.822;4.376
1401;34;50.836;4.38
1402;78;44.476;20.29
1403;30;52.08;4.748
1404;78;44.384;20.272
1405;82;42.22;24.628
1406;-1;42.646;23.332
1407;93;59.338;17.944
1408;83;43.2;27.914
1409;93;59.316;18.162
1410;85;59.384;12.116
1411;88;53.404;-1.502
1412;60;47.128;15.422
1413;83;43.226;27.912
1414;32;50.808;5.226
1415;-1;53.088;7.392
1416;-1;50.786;4.326
1417;-1;40.102;18.326
1418;-1;50.944;4.028
1419;5;50.134;8.626
1420;83;43.206;27.922
1421;65;45.414677;10.946619
1422;48;53.544;9.998
1423;94;48.428474;35.01024
1424;94;48.462;35.022
1425;94;48.408665;35.07265
1426;94;48.405857;35.14545
1427;8;48.096;7.96
1428;94;48.47596;35.01698
1429;94;48.467926;35.05562
1430;94;48.41195;35.069736
1431;94;48.343887;35.015
1432;94;48.350994;34.946877
1433;94;48.53398;34.79149
1434;94;48.480858;34.018494
1435;8;48.012;7.724
1436;94;48.607372;34.57051
1437;12;48.298;11.908
1438;-1;49.316;6.092
1439;65;45.458;11.062
1440;59;52.534;13.422
1441;75;52.28131;16.843807
1442;75;52.242706;16.849073
1443;75;52.228035;16.815493
1444;75;52.2318;16.82998
1445;-1;53.464;9.954
1446;75;52.206554;16.826376
1447;81;42.702595;23.329193
1448;-1;42.642;23.384
1449;11;48.374;10.892
1450;96;55.79;37.572
1451;-1;52.136;5.592
1452;-1;50.6;4.608
1453;-1;50.6;4.608
1454;5;50.076;8.848
1455;-1;50.792;4.366
1456;-1;51.754;8.016
1457;-1;50.792;4.372
1458;41;51.712;8.368
1459;71;50.09;19.702
1460;-1;42.65;23.364
1461;96;55.683456;37.591732
1462;96;55.636;37.616
1463;2;49.01;8.426
1464;-1;42.782;23.388
1465;96;55.686;37.588
1466;-1;53.404;23.492
1467;-1;51.142;22.486
1468;33;50.952;4.678
1469;81;42.708;23.31
1470;-1;50.834;4.412
1471;69;47.612;18.906
1472;54;51.334;12.322
1473;33;50.956;4.746
1474;-1;52.462;13.524
1475;-1;49.724;9.54
1476;60;46.992;15.514
1477;32;50.94;5.33
1478;-1;48.998;9.3
1479;-1;50.848;4.342
1480;-1;50.944;6.838
1481;-1;53.606;10.074
1482;76;52.798;18.28
1483;25;52.11;5.548
1484;-1;51.518;9.974
1485;96;55.675625;37.574745
1486;75;52.426;17.1
1487;-1;48.55;12.132
1488;50;53.058;9.028
1489;54;51.339542;11.9471
1490;-1;51.022;6.764
1491;18;51.362;6.694
1492;-1;50.43158;8.679645
1493;-1;42.60417;23.495722
1494;44;49.609;11.354
1495;88;53.400196;-1.5754192
1496;88;53.362923;-1.512089
1497;59;52.54;13.386
1498;8;47.992;7.848
1499;88;53.37;-1.38
1500;32;50.954;5.516
1501;-1;50.622;26.25
1502;21;50.828;6.08
1503;33;50.948;4.706
1504;89;51.45;-2.624
1505;-1;53.988;9.47
1506;-1;50.866;4.332
1507;88;53.362;-1.518
1508;-1;50.904;4.2
1509;82;42.65;24.76
1510;-1;51.262;7.066
1511;-1;49.204;8.116
1512;8;48.008;7.864
1513;12;48.146;11.502
1514;88;53.397045;-1.5076301
1515;81;42.69;23.354
1516;-1;50.96144;16.354
1517;-1;42.71;23.378
1518;0;48.816;9.23
1519;41;52.284;9.16
1520;78;44.538;19.228
1521;-1;49.386;8.688
1522;-1;50.636;7.236
1523;-1;49.716;9.212
1524;48;53.556;9.946
1525;-1;51.43;5.494
1526;34;50.826;4.376
1527;-1;50.004;8.006
1528;0;48.772;9.176
1529;91;43.554;1.388
1530;88;53.381325;-1.4595938
1531;33;50.892258;4.6923256
1532;88;53.373474;-1.4177406
1533;4;49.82;8.648
1534;8;47.994;7.854
1535;-1;51.118;4.176
1536;-1;51.152;4.172
1537;33;50.948;4.564
1538;69;48.112;18.418
1539;-1;51.412;5.54
1540;88;53.336;-1.51
1541;-1;42.678;23.38
1542;81;42.692;23.314
1543;-1;42.808;23.408
1544;65;45.416664;10.956086
1545;8;48.018;7.816
1546;16;50.92;6.936
1547;-1;41.722458;44.749695
1548;31;51.986;4.348
1549;88;53.36764;-1.3670775
1550;-1;42.676;23.262
1551;-1;41.898;44.694
1552;-1;48.768;8.85
1553;49;54.298;10.172
1554;96;55.74992;37.823517
1555;-1;52.22;21.004
1556;81;42.69396;23.359928
1557;49;54.326;10.074
1558;88;53.42112;-1.45468
1559;96;55.82876;37.450066
1560;88;53.357857;-1.483755
1561;75;52.22747;16.826345
1562;68;45.532;5.29
1563;-1;52.448708;9.997894
1564;8;47.999;7.851
1565;80;42.666;23.286
1566;75;52.424;16.968
1567;-1;50.832;4.346
1568;48;53.558;9.94
1569;92;56.324;-2.794
1570;88;53.362564;-1.4854932
1571;-1;48.794014;8.956035
1572;2;49.031113;8.571095
1573;7;48.694;10.16
1574;17;51.27;6.756
1575;-1;51.532;7.646
1576;-1;51.535778;7.691727
1577;-1;50.88;12.096
1578;59;52.516;13.426
1579;0;48.776;9.166
1580;18;51.51769;6.827652
1581;0;48.83046;9.175186
1582;-1;50.678;7.172
1583;50;52.87;8.798
1584;-1;48.73;9.112
1585;92;56.468;-3.004
1586;75;52.244617;16.854717
1587;-1;52.14;5.602
1588;-1;52.184;5.614
1589;-1;43.318;21.898
1590;-1;43.31;21.876
1591;-1;52.134;5.596
1592;75;52.24238;16.846601
1593;75;52.24694;16.859121
1594;75;52.23536;16.837782
1595;-1;48.808;11.292
1596;2;49.144;8.212
1597;12;48.15114;11.614456
1598;-1;50.924;4.516
1599;88;53.364;-1.504
1600;60;46.76;15.942
1601;-1;48.716;9.124
1602;-1;55.748;13.194
1603;57;48.336;14.322
1604;57;48.306;14.374
1605;93;62.382;17.344
1606;-1;52.426;13.33
1607;-1;48.781;9.838
1608;57;48.284;14.375
1609;-1;53.326;-6.298
1610;-1;44.446;26.0
1611;8;48.388;7.754
1612;10;47.408;8.412
1613;59;52.47;13.436
1614;-1;56.96;24.118
1615;77;54.386;18.394
1616;-1;53.602512;10.165106
1617;16;50.918;6.922
1618;-1;50.86;5.714
1619;-1;50.86;5.714
1620;-1;50.86;5.714
1621;-1;50.86;5.714
1622;32;50.852;5.676
1623;32;50.852;5.676
1624;32;50.852;5.676
1625;-1;51.62;7.548
1626;62;45.49;9.188
1627;-1;48.594;9.64
1628;41;51.964115;8.927204
1629;-1;50.871002;6.662848
1630;-1;53.502;10.252
1631;-1;52.68;13.592
1632;51;53.55737;8.094298
1633;-1;51.5;7.552
1634;34;50.83038;4.396111
1635;54;51.336;12.406
1636;85;57.804;12.19
1637;-1;50.7226;12.480439
1638;5;50.09;8.45
1639;56;51.063576;13.758731
1640;-1;51.106544;6.6300488
1641;31;52.001865;4.398638
1642;92;57.20353;-2.2885723
1643;0;48.77;9.212
1644;61;48.202465;16.342789
1645;61;48.20443;16.351622
1646;61;48.202995;16.346733
1647;-1;51.624;4.924
1648;-1;50.800346;6.477532
1649;-1;49.82;19.036
1650;-1;53.332;9.86
1651;90;48.100555;-1.7029687
1652;61;48.205425;16.351004
1653;44;49.44;10.954
1654;2;49.148;8.582
1655;4;49.934;8.656
1656;61;48.000126;16.23268
1657;-1;51.39407;-1.3230801
1658;-1;52.719254;6.4569006
1659;41;52.182;8.716
1660;-1;49.076;11.29
1661;61;48.20364;15.628446
1662;-1;50.697407;4.0415545
1663;41;51.694;8.858
1664;-1;42.72694;23.339746
1665;28;52.262;6.172
1666;85;57.684;12.012
1667;50;52.981403;8.862413
1668;-1;52.608;13.252
1669;-1;49.512;8.656
1670;-1;49.546185;11.943605
1671;53;50.964237;11.007289
1672;-1;56.905056;24.102821
1673;12;47.89;11.694
1674;-1;46.296;25.29
1675;-1;51.73;5.356
1676;96;55.802;37.404
1677;-1;52.26727;4.620733
1678;-1;52.04893;5.67905
1679;14;49.794;10.024
1680;5;50.162;8.548
1681;60;46.994;15.498
1682;14;49.5657;9.70026
1683;60;46.994;15.498
1684;74;51.108;17.059
1685;62;45.502;9.146
1686;-1;48.824;8.662
1687;88;53.401756;-1.4656931
1688;-1;51.63738;5.2945037
1689;-1;42.61;23.04
1690;52;49.523415;7.1421885
1691;56;50.992;13.788
1692;-1;48.014;0.232
1693;-1;50.896618;4.41776
1694;2;48.908;8.468
1695;-1;53.69;10.114
1696;0;48.77;9.198
1697;14;49.76;9.664
1698;50;53.094;8.778
1699;80;42.6853;23.2932
1700;88;53.39;-2.328
1701;-1;50.808;4.346
1702;35;51.176;4.452
1703;-1;50.39996;21.537615
1704;90;48.638;-2.02
1705;41;52.065;8.61
1706;90;48.1;-1.664
1707;85;58.184;13.964
1708;-1;48.839;9.142
1709;-1;51.58;5.01
1710;5;50.124;8.678
1711;-1;56.956;24.244
1712;33;50.856197;4.6856956
1713;-1;52.368;5.258
1714;-1;48.679073;8.90232
1715;8;47.982;7.834
1716;33;50.929737;4.5439796
1717;-1;52.392;13.066
1718;-1;51.168083;6.9328256
1719;35;51.280727;4.4205227
1720;-1;56.956;24.13
1721;-1;53.52;10.248
1722;61;48.144;17.136
1723;-1;56.892;24.036
1724;61;48.148;17.128
1725;25;52.11;5.548
1726;-1;52.042;6.838
1727;6;49.96;8.324
1728;2;49.118465;8.205803
1729;43;51.934;10.33
1730;47;53.588;10.026
1731;-1;37.493065;14.054247
1732;-1;53.558;10.062
1733;42;52.274;9.754
1734;93;59.414;17.91
1735;48;53.564;9.927
1736;36;51.00889;3.868569
1737;-1;51.1;4.006
1738;-1;52.662;5.196
1739;33;50.973446;4.6505294
1740;34;50.836;4.358
1741;-1;53.488;10.006
1742;96;55.54759;37.49586
1743;-1;51.064;7.028
1744;32;50.845295;5.090189
1745;-1;50.812;4.43
1746;-1;50.52;12.152
1747;44;50.136322;11.011642
1748;48;53.547;9.967
1749;75;52.481026;16.85423
1750;44;49.417706;10.963269
1751;44;50.088;11.414
1752;24;51.955406;5.8407073
1753;-1;43.752;26.79
1754;19;51.42;6.97
1755;85;57.69;11.974
1756;-1;42.834404;22.647333
1757;12;48.10727;12.008467
1758;-1;47.596424;10.56339
1759;-1;43.702;22.862
1760;85;57.65;12.044
1761;34;50.877277;4.3841267
1762;88;53.3667;-1.5003356
1763;8;48.02;7.822
1764;54;51.392;12.24
1765;30;52.01021;4.7082195
1766;-1;56.974243;24.139614
1767;-1;56.822;26.056
1768;-1;48.351;8.974
1769;53;50.948;11.602
1770;21;50.782;6.074
1771;31;52.006;4.35
1772;-1;53.684;10.032
1773;33;51.004;4.638
1774;-1;48.698;9.31
1775;90;48.105865;-1.6952848
1776;-1;42.648;23.37
1777;16;50.946;6.958
1778;17;51.13;6.732
1779;90;48.229446;-1.1205143
1780;53;50.688;10.908
1781;-1;48.648827;11.535809
1782;3;49.434;8.684
1783;12;48.162437;11.588553
1784;4;49.863;8.651
1785;44;50.322;11.124
1786;32;50.812237;5.168027
1787;32;50.804024;5.2160225
1788;32;50.86272;5.194425
1789;32;50.802097;5.344052
1790;32;50.809937;5.1677027
1791;32;50.81233;5.184946
1792;17;51.252;6.802
1793;32;50.814358;5.2313323
1794;-1;42.71;23.39
1795;57;48.282;14.398
1796;32;50.819267;5.180875
1797;56;50.884;13.668
1798;33;50.88;4.67
1799;42;52.294376;9.911407
1800;-1;49.134;9.194
1801;24;51.968;5.918
1802;86;50.78213;0.25483677
1803;61;48.202;16.388
1804;11;48.356;10.884
1805;18;51.462;6.76
1806;-1;52.162;21.034
1807;96;55.953167;38.05214
1808;8;48.01397;7.850365
1809;85;57.681717;11.970109
1810;34;50.85017;4.383623
1811;49;54.357086;10.130643
1812;44;49.486;10.926
1813;44;49.358;11.256
1814;-1;46.286;7.488
1815;0;48.765;9.185
1816;96;55.702393;37.92505
1817;32;50.936;5.334
1818;-1;51.742916;10.051243
1819;35;51.202;4.444
1820;33;50.898;4.79
1821;-1;49.304;12.84
1822;14;49.814;9.918
1823;32;50.724777;5.092252
1824;-1;48.737;9.102
1825;53;50.978;11.034
1826;61;48.224247;16.30999
1827;-1;56.941505;24.060102
1828;48;53.56;9.946
1829;-1;56.196;15.094
1830;44;49.648;10.692
1831;25;52.042;5.648
1832;-1;48.868;9.996
1833;80;42.6657;23.2844
1834;80;42.667248;23.286888
1835;57;48.298;14.424
1836;96;55.682;37.564
1837;12;48.161247;11.572446
1838;61;47.846;16.54
1839;-1;42.608;23.362
1840;-1;52.374;4.946
1841;-1;52.06083;4.2619414
1842;31;52.163895;4.4811773
1843;-1;48.81;8.954
1844;-1;53.422;7.67
1845;31;51.996;4.458
1846;-1;53.584;7.222
1847;68;45.217;5.808
1848;-1;52.691032;5.2268023
1849;-1;51.826;6.11
1850;33;51.03;4.686
1851;32;50.808;5.67
1852;17;51.304;6.866
1853;8;47.966;7.958
1854;6;50.082962;8.277189
1855;-1;50.986;4.354
1856;90;48.1;-1.694
1857;-1;52.132;11.758
1858;85;57.67894;11.97632
1859;5;50.298;8.52
1860;-1;51.038;6.28
1861;14;50.074;10.256
1862;-1;48.012;10.352
1863;-1;42.66;23.319
1864;41;52.01169;8.540783
1865;96;55.7244;37.5635
1866;38;53.19061;6.5799766
1867;-1;50.828;4.332
1868;-1;50.414;8.05
1869;32;50.924;5.32
1870;-1;53.086;7.394
1871;31;51.906;4.504
1872;56;51.00326;13.657669
1873;-1;52.316;21.166
1874;-1;44.55;17.896
1875;-1;52.67774;13.274877
1876;-1;47.633;9.76
1877;-1;51.834;4.706
1878;34;50.867825;4.375907
1879;-1;48.729;9.122
1880;-1;51.14;6.29
1881;32;50.872;5.306
1882;-1;52.346;13.096
1883;-1;47.472;11.214
1884;-1;48.874;9.086
1885;65;45.478;11.06
1886;0;48.77;9.2
1887;12;48.128;11.592
1888;56;51.148;13.738
1889;0;48.756;9.17
1890;63;44.866825;10.062426
1891;-1;50.94;4.386
1892;1;48.69;9.022
1893;-1;51.796;5.808
1894;10;47.448;8.582
1895;-1;48.675774;9.225152
1896;-1;51.638943;7.757855
1897;46;53.256;10.386
1898;88;53.362743;-1.4857614
1899;-1;47.804;12.116
1900;-1;50.94;4.032
1901;11;48.36;10.876
1902;-1;53.466;9.984
1903;33;50.888;4.724
1904;10;47.426;8.398
1905;14;49.862;9.908
1906;8;47.504;7.382
1907;-1;56.96;24.178
1908;7;48.414;9.952
1909;47;53.596;10.06
1910;69;47.525948;19.11644
1911;81;42.71024;23.31436
1912;2;49.012;8.61
1913;-1;51.426;4.46
1914;61;48.692;16.87
1915;44;49.467;11.071
1916;35;51.334915;4.3713875
1917;54;51.3;12.394
1918;42;52.486;9.86
1919;-1;52.708572;13.274579
1920;-1;50.88;4.217637
1921;-1;52.748;13.452
1922;-1;48.26;8.928
1923;-1;48.736;9.102
1924;20;51.384;7.122
1925;-1;40.472;-3.878
1926;-1;50.774;4.372
1927;0;48.792;9.154
1928;41;52.052;8.548
1929;14;49.626;9.68
1930;36;51.032;3.71
1931;13;48.796;11.978
1932;-1;48.464;8.712
1933;-1;42.93105;23.390917
1934;32;50.934;5.332
1935;56;50.86;13.664
1936;-1;50.39964;21.536852
1937;43;52.39;10.536
1938;87;51.386;0.016
1939;-1;47.456867;10.272177
1940;-1;43.14488;23.70256
1941;90;48.274;-1.9
1942;-1;53.55;10.012
1943;28;52.294334;5.949671
1944;-1;48.539;9.268
1945;-1;50.846165;4.43072
1946;32;50.927574;5.3251104
1947;-1;52.35;14.538
1948;12;48.402;11.718
1949;-1;50.958;6.77
1950;65;45.744793;11.424389
1951;-1;50.866;4.43
1952;-1;50.84;4.346
1953;42;52.402;9.692
1954;32;50.82146;5.188558
1955;21;50.984;5.822
1956;21;50.984;5.822
1957;61;48.18;16.342
1958;21;50.984;5.822
1959;-1;50.83005;4.3419375
1960;12;48.174;11.566
1961;56;51.208;13.726
1962;-1;48.692;9.144
1963;90;48.152;-1.788
1964;-1;42.718388;23.243519
1965;44;49.4556;11.092671
1966;-1;52.772;-3.89
1967;-1;49.084;9.978
1968;-1;52.208;5.488
1969;34;50.847878;4.373835
1970;-1;52.026;0.236
1971;29;52.346;4.678
1972;25;52.08;5.624
1973;69;47.492496;19.019653
1974;-1;50.85202;4.26641
1975;12;48.176;11.792
1976;36;51.069035;3.701629
1977;46;53.304;10.406
1978;26;52.007595;5.4268813
1979;3;49.378;8.686
1980;-1;50.752;4.268
1981;-1;48.728;9.124
1982;48;53.519;9.984
1983;25;52.02581;5.634229
1984;12;47.758602;11.5664625
1985;49;54.37;10.028
1986;-1;53.38;7.226
1987;-1;50.789616;4.4832454
1988;8;48.073;7.801
1989;-1;52.114;5.718
1990;-1;52.336;21.2
1991;-1;44.534;18.7
1992;49;54.242;10.28
1993;-1;48.696;9.14
1994;-1;52.53;13.338
1995;-1;49.414;10.402
1996;11;48.424;11.258
1997;37;51.19703;2.9822946
1998;19;51.494;7.117
1999;-1;51.352;6.412
2000;25;51.992523;5.6825438
2001;58;52.455;13.323
2002;56;50.86;13.662
2003;86;50.796993;0.2795682
2004;-1;50.562;7.262
2005;32;50.926;5.332
2006;92;57.174;-2.112
2007;7;48.448;9.986
2008;3;49.374;8.584
2009;3;49.374;8.584
2010;96;55.702282;37.531612
2011;-1;51.48;7.594
2012;34;50.844906;4.379626
2013;-1;52.63148;10.090763
2014;19;51.558;6.996
2015;-1;50.764;4.332
2016;-1;51.526;9.928
2017;-1;52.989075;-0.74913025
2018;88;53.36601;-1.3519038
2019;82;42.122;24.746
2020;88;53.37312;-1.4182502
2021;88;53.36937;-1.5047783
2022;-1;49.044;8.716
2023;82;42.234;24.736
2024;88;53.400337;-1.5025973
2025;-1;47.842;11.142
2026;-1;48.234;13.006
2027;-1;39.36;22.962
2028;32;50.93449;5.3350477
2029;82;42.225;24.734
2030;-1;50.822;4.358
2031;56;51.04;13.68
2032;61;48.322;16.204
2033;12;48.180206;11.50817
2034;-1;46.256;20.146
2035;82;42.134;24.708
2036;59;52.514;13.462
2037;-1;49.246;9.168
2038;68;45.196;5.696
2039;13;49.03;11.94
2040;-1;50.734;4.232
2041;21;50.76;6.08
2042;-1;48.807;9.387
2043;-1;48.622;9.23
2044;-1;42.7;23.124
2045;56;50.84696;13.517236
2046;93;59.32;18.042
2047;-1;48.446;9.156
2048;-1;54.086037;12.118226
2049;71;50.018;20.014
2050;-1;49.61105;8.72635
2051;59;52.47404;13.452797
2052;19;51.386;7.028
2053;54;51.48519;11.962529
2054;32;50.95432;5.3420134
2055;74;51.07;17.053
2056;-1;48.812;10.131
2057;88;53.487957;-1.6195285
2058;-1;48.394;9.038
2059;93;61.652;17.1
2060;12;48.187805;11.869463
2061;-1;48.794;9.063
2062;36;50.983955;3.5786371
2063;-1;50.936;4.328
2064;25;52.04;5.692
2065;-1;53.45;15.496
2066;46;53.227;10.516
2067;-1;50.864;4.406
2068;49;54.28708;10.1879015
2069;54;51.798;12.174
2070;-1;50.593346;4.327386
2071;34;50.838;4.412
2072;39;52.610878;6.9801874
2073;33;50.90489;4.6202035
2074;0;48.796;9.204
2075;-1;50.816;4.416
2076;-1;50.827805;4.4580693
2077;34;50.845272;4.3950706
2078;59;52.496;13.456
2079;31;51.977753;4.3457336
2080;93;59.332;18.034
2081;72;51.966;19.994
2082;-1;48.673;9.451
2083;59;52.52;13.448
2084;85;57.686703;11.974203
2085;85;57.649033;11.719855
2086;27;52.061096;5.2744565
2087;-1;52.361;12.981
2088;-1;50.88156;4.3302255
2089;12;48.21452;11.549852
2090;12;48.128;11.628
2091;32;50.92139;5.1032567
2092;48;53.547253;9.985266
2093;69;47.5303;19.016289
2094;86;50.770462;0.25733113
2095;12;48.09428;11.481689
2096;-1;52.46;13.91
2097;-1;53.543606;7.9406877
2098;-1;51.592;7.052
2099;69;47.5;19.063
2100;34;50.85625;4.393103
2101;-1;50.84493;4.4281774
2102;-1;44.534;18.694
2103;42;52.232;9.864
2104;8;47.988;7.856
2105;-1;44.538;18.678
2106;-1;44.53;18.692
